symbol,exchange,date_or_range,missing_data,all_sources_attempted,HTTP/error,why_unresolved,would_excluding_it_bias_research,recommended_resolution
6107,TPEx,2018-06-27,listing_date_or_verified_research_start_boundary,exchange OpenAPI; official full-market tables; existing official lifecycle records,sources reachable; no authoritative listing boundary returned,no exact official lifecycle start evidence,True,obtain archived MOPS/TWSE/TPEx lifecycle record; do not exclude
1101,TWSE,2018-03-31:2018-03-31,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9926,TWSE,2025-08-01:2025-08-01,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9926,TWSE,2026-08-20:2026-08-20,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2018-03-31:2018-03-31,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2018-12-22:2018-12-22,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2019-09-09:2019-09-09,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2021-04-06:2021-04-06,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2025-08-01:2025-08-01,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9927,TWSE,2026-08-20:2026-08-20,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9928,TWSE,2018-03-31:2018-03-31,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9928,TWSE,2019-09-09:2019-09-09,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9928,TWSE,2021-04-06:2021-04-06,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9928,TWSE,2025-08-01:2025-08-01,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9928,TWSE,2026-08-20:2026-08-20,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2018-03-31:2018-03-31,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2018-12-22:2018-12-22,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2019-09-09:2019-09-09,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2021-04-06:2021-04-06,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2025-08-01:2025-08-01,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9929,TWSE,2026-08-20:2026-08-20,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2018-03-31:2018-03-31,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2018-12-22:2018-12-22,D_MISSING_TRADED_BAR,existing exchange partitions; processed provider file; suspension ledger,official traded row exists,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2019-09-09:2019-09-09,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2021-04-06:2021-04-06,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2025-08-01:2025-08-01,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9930,TWSE,2026-08-20:2026-08-20,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
9931,TWSE,2019-09-09:2019-09-09,F_UNKNOWN,existing exchange partitions; processed provider file; suspension ledger,official full-market coverage unavailable for this range,authoritative OHLC still requires targeted recovery,True,targeted official monthly/daily request; secondary requires independent cross-check
